file_name,d1p,d1v,file_name_with_full_attributes
slider/test/section_03_0000.wav,vel,325,slider/test/section_03_source_test_normal_0000_vel_325.wav
slider/test/section_03_0001.wav,vel,175,slider/test/section_03_source_test_normal_0001_vel_175.wav
slider/test/section_03_0002.wav,vel,250,slider/test/section_03_source_test_normal_0002_vel_250.wav
slider/test/section_03_0003.wav,vel,490,slider/test/section_03_target_test_normal_0003_vel_490.wav
slider/test/section_03_0004.wav,vel,290,slider/test/section_03_target_test_anomaly_0004_vel_290.wav
slider/test/section_03_0005.wav,vel,50,slider/test/section_03_target_test_anomaly_0005_vel_50.wav
slider/test/section_03_0006.wav,vel,325,slider/test/section_03_source_test_anomaly_0006_vel_325.wav
slider/test/section_03_0007.wav,vel,100,slider/test/section_03_source_test_normal_0007_vel_100.wav
slider/test/section_03_0008.wav,vel,400,slider/test/section_03_source_test_anomaly_0008_vel_400.wav
slider/test/section_03_0009.wav,vel,210,slider/test/section_03_target_test_anomaly_0009_vel_210.wav
slider/test/section_03_0010.wav,vel,140,slider/test/section_03_target_test_normal_0010_vel_140.wav
slider/test/section_03_0011.wav,vel,50,slider/test/section_03_target_test_normal_0011_vel_50.wav
slider/test/section_03_0012.wav,vel,250,slider/test/section_03_source_test_anomaly_0012_vel_250.wav
slider/test/section_03_0013.wav,vel,325,slider/test/section_03_source_test_normal_0013_vel_325.wav
slider/test/section_03_0014.wav,vel,175,slider/test/section_03_source_test_anomaly_0014_vel_175.wav
slider/test/section_03_0015.wav,vel,440,slider/test/section_03_target_test_normal_0015_vel_440.wav
slider/test/section_03_0016.wav,vel,250,slider/test/section_03_source_test_normal_0016_vel_250.wav
slider/test/section_03_0017.wav,vel,100,slider/test/section_03_source_test_anomaly_0017_vel_100.wav
slider/test/section_03_0018.wav,vel,50,slider/test/section_03_target_test_anomaly_0018_vel_50.wav
slider/test/section_03_0019.wav,vel,490,slider/test/section_03_target_test_normal_0019_vel_490.wav
slider/test/section_03_0020.wav,vel,25,slider/test/section_03_target_test_normal_0020_vel_25.wav
slider/test/section_03_0021.wav,vel,250,slider/test/section_03_source_test_anomaly_0021_vel_250.wav
slider/test/section_03_0022.wav,vel,440,slider/test/section_03_target_test_anomaly_0022_vel_440.wav
slider/test/section_03_0023.wav,vel,100,slider/test/section_03_source_test_anomaly_0023_vel_100.wav
slider/test/section_03_0024.wav,vel,50,slider/test/section_03_target_test_normal_0024_vel_50.wav
slider/test/section_03_0025.wav,vel,100,slider/test/section_03_source_test_anomaly_0025_vel_100.wav
slider/test/section_03_0026.wav,vel,250,slider/test/section_03_source_test_anomaly_0026_vel_250.wav
slider/test/section_03_0027.wav,vel,25,slider/test/section_03_target_test_normal_0027_vel_25.wav
slider/test/section_03_0028.wav,vel,25,slider/test/section_03_target_test_anomaly_0028_vel_25.wav
slider/test/section_03_0029.wav,vel,360,slider/test/section_03_target_test_anomaly_0029_vel_360.wav
slider/test/section_03_0030.wav,vel,400,slider/test/section_03_source_test_anomaly_0030_vel_400.wav
slider/test/section_03_0031.wav,vel,140,slider/test/section_03_target_test_anomaly_0031_vel_140.wav
slider/test/section_03_0032.wav,vel,210,slider/test/section_03_target_test_anomaly_0032_vel_210.wav
slider/test/section_03_0033.wav,vel,490,slider/test/section_03_target_test_anomaly_0033_vel_490.wav
slider/test/section_03_0034.wav,vel,175,slider/test/section_03_source_test_anomaly_0034_vel_175.wav
slider/test/section_03_0035.wav,vel,400,slider/test/section_03_source_test_normal_0035_vel_400.wav
slider/test/section_03_0036.wav,vel,50,slider/test/section_03_target_test_normal_0036_vel_50.wav
slider/test/section_03_0037.wav,vel,175,slider/test/section_03_source_test_anomaly_0037_vel_175.wav
slider/test/section_03_0038.wav,vel,25,slider/test/section_03_target_test_normal_0038_vel_25.wav
slider/test/section_03_0039.wav,vel,360,slider/test/section_03_target_test_anomaly_0039_vel_360.wav
slider/test/section_03_0040.wav,vel,175,slider/test/section_03_source_test_anomaly_0040_vel_175.wav
slider/test/section_03_0041.wav,vel,140,slider/test/section_03_target_test_anomaly_0041_vel_140.wav
slider/test/section_03_0042.wav,vel,490,slider/test/section_03_target_test_normal_0042_vel_490.wav
slider/test/section_03_0043.wav,vel,100,slider/test/section_03_source_test_anomaly_0043_vel_100.wav
slider/test/section_03_0044.wav,vel,175,slider/test/section_03_source_test_anomaly_0044_vel_175.wav
slider/test/section_03_0045.wav,vel,490,slider/test/section_03_target_test_anomaly_0045_vel_490.wav
slider/test/section_03_0046.wav,vel,325,slider/test/section_03_source_test_normal_0046_vel_325.wav
slider/test/section_03_0047.wav,vel,250,slider/test/section_03_source_test_normal_0047_vel_250.wav
slider/test/section_03_0048.wav,vel,250,slider/test/section_03_source_test_normal_0048_vel_250.wav
slider/test/section_03_0049.wav,vel,250,slider/test/section_03_source_test_normal_0049_vel_250.wav
slider/test/section_03_0050.wav,vel,210,slider/test/section_03_target_test_normal_0050_vel_210.wav
slider/test/section_03_0051.wav,vel,400,slider/test/section_03_source_test_normal_0051_vel_400.wav
slider/test/section_03_0052.wav,vel,440,slider/test/section_03_target_test_anomaly_0052_vel_440.wav
slider/test/section_03_0053.wav,vel,50,slider/test/section_03_target_test_anomaly_0053_vel_50.wav
slider/test/section_03_0054.wav,vel,210,slider/test/section_03_target_test_normal_0054_vel_210.wav
slider/test/section_03_0055.wav,vel,290,slider/test/section_03_target_test_anomaly_0055_vel_290.wav
slider/test/section_03_0056.wav,vel,175,slider/test/section_03_source_test_normal_0056_vel_175.wav
slider/test/section_03_0057.wav,vel,400,slider/test/section_03_source_test_anomaly_0057_vel_400.wav
slider/test/section_03_0058.wav,vel,175,slider/test/section_03_source_test_anomaly_0058_vel_175.wav
slider/test/section_03_0059.wav,vel,175,slider/test/section_03_source_test_normal_0059_vel_175.wav
slider/test/section_03_0060.wav,vel,250,slider/test/section_03_source_test_normal_0060_vel_250.wav
slider/test/section_03_0061.wav,vel,325,slider/test/section_03_source_test_normal_0061_vel_325.wav
slider/test/section_03_0062.wav,vel,490,slider/test/section_03_target_test_anomaly_0062_vel_490.wav
slider/test/section_03_0063.wav,vel,400,slider/test/section_03_source_test_anomaly_0063_vel_400.wav
slider/test/section_03_0064.wav,vel,360,slider/test/section_03_target_test_normal_0064_vel_360.wav
slider/test/section_03_0065.wav,vel,400,slider/test/section_03_source_test_normal_0065_vel_400.wav
slider/test/section_03_0066.wav,vel,440,slider/test/section_03_target_test_normal_0066_vel_440.wav
slider/test/section_03_0067.wav,vel,175,slider/test/section_03_source_test_anomaly_0067_vel_175.wav
slider/test/section_03_0068.wav,vel,325,slider/test/section_03_source_test_anomaly_0068_vel_325.wav
slider/test/section_03_0069.wav,vel,25,slider/test/section_03_target_test_normal_0069_vel_25.wav
slider/test/section_03_0070.wav,vel,360,slider/test/section_03_target_test_anomaly_0070_vel_360.wav
slider/test/section_03_0071.wav,vel,250,slider/test/section_03_source_test_anomaly_0071_vel_250.wav
slider/test/section_03_0072.wav,vel,25,slider/test/section_03_target_test_normal_0072_vel_25.wav
slider/test/section_03_0073.wav,vel,325,slider/test/section_03_source_test_anomaly_0073_vel_325.wav
slider/test/section_03_0074.wav,vel,400,slider/test/section_03_source_test_normal_0074_vel_400.wav
slider/test/section_03_0075.wav,vel,250,slider/test/section_03_source_test_anomaly_0075_vel_250.wav
slider/test/section_03_0076.wav,vel,325,slider/test/section_03_source_test_anomaly_0076_vel_325.wav
slider/test/section_03_0077.wav,vel,50,slider/test/section_03_target_test_anomaly_0077_vel_50.wav
slider/test/section_03_0078.wav,vel,400,slider/test/section_03_source_test_normal_0078_vel_400.wav
slider/test/section_03_0079.wav,vel,50,slider/test/section_03_target_test_anomaly_0079_vel_50.wav
slider/test/section_03_0080.wav,vel,400,slider/test/section_03_source_test_normal_0080_vel_400.wav
slider/test/section_03_0081.wav,vel,440,slider/test/section_03_target_test_normal_0081_vel_440.wav
slider/test/section_03_0082.wav,vel,360,slider/test/section_03_target_test_normal_0082_vel_360.wav
slider/test/section_03_0083.wav,vel,400,slider/test/section_03_source_test_anomaly_0083_vel_400.wav
slider/test/section_03_0084.wav,vel,250,slider/test/section_03_source_test_anomaly_0084_vel_250.wav
slider/test/section_03_0085.wav,vel,100,slider/test/section_03_source_test_normal_0085_vel_100.wav
slider/test/section_03_0086.wav,vel,360,slider/test/section_03_target_test_normal_0086_vel_360.wav
slider/test/section_03_0087.wav,vel,140,slider/test/section_03_target_test_anomaly_0087_vel_140.wav
slider/test/section_03_0088.wav,vel,290,slider/test/section_03_target_test_normal_0088_vel_290.wav
slider/test/section_03_0089.wav,vel,100,slider/test/section_03_source_test_anomaly_0089_vel_100.wav
slider/test/section_03_0090.wav,vel,25,slider/test/section_03_target_test_anomaly_0090_vel_25.wav
slider/test/section_03_0091.wav,vel,100,slider/test/section_03_source_test_anomaly_0091_vel_100.wav
slider/test/section_03_0092.wav,vel,290,slider/test/section_03_target_test_anomaly_0092_vel_290.wav
slider/test/section_03_0093.wav,vel,360,slider/test/section_03_target_test_anomaly_0093_vel_360.wav
slider/test/section_03_0094.wav,vel,440,slider/test/section_03_target_test_anomaly_0094_vel_440.wav
slider/test/section_03_0095.wav,vel,100,slider/test/section_03_source_test_normal_0095_vel_100.wav
slider/test/section_03_0096.wav,vel,290,slider/test/section_03_target_test_normal_0096_vel_290.wav
slider/test/section_03_0097.wav,vel,400,slider/test/section_03_source_test_normal_0097_vel_400.wav
slider/test/section_03_0098.wav,vel,290,slider/test/section_03_target_test_anomaly_0098_vel_290.wav
slider/test/section_03_0099.wav,vel,325,slider/test/section_03_source_test_normal_0099_vel_325.wav
slider/test/section_03_0100.wav,vel,250,slider/test/section_03_source_test_anomaly_0100_vel_250.wav
slider/test/section_03_0101.wav,vel,490,slider/test/section_03_target_test_anomaly_0101_vel_490.wav
slider/test/section_03_0102.wav,vel,100,slider/test/section_03_source_test_anomaly_0102_vel_100.wav
slider/test/section_03_0103.wav,vel,250,slider/test/section_03_source_test_normal_0103_vel_250.wav
slider/test/section_03_0104.wav,vel,440,slider/test/section_03_target_test_normal_0104_vel_440.wav
slider/test/section_03_0105.wav,vel,210,slider/test/section_03_target_test_anomaly_0105_vel_210.wav
slider/test/section_03_0106.wav,vel,325,slider/test/section_03_source_test_anomaly_0106_vel_325.wav
slider/test/section_03_0107.wav,vel,400,slider/test/section_03_source_test_anomaly_0107_vel_400.wav
slider/test/section_03_0108.wav,vel,140,slider/test/section_03_target_test_anomaly_0108_vel_140.wav
slider/test/section_03_0109.wav,vel,25,slider/test/section_03_target_test_anomaly_0109_vel_25.wav
slider/test/section_03_0110.wav,vel,175,slider/test/section_03_source_test_normal_0110_vel_175.wav
slider/test/section_03_0111.wav,vel,400,slider/test/section_03_source_test_normal_0111_vel_400.wav
slider/test/section_03_0112.wav,vel,175,slider/test/section_03_source_test_normal_0112_vel_175.wav
slider/test/section_03_0113.wav,vel,50,slider/test/section_03_target_test_normal_0113_vel_50.wav
slider/test/section_03_0114.wav,vel,175,slider/test/section_03_source_test_normal_0114_vel_175.wav
slider/test/section_03_0115.wav,vel,175,slider/test/section_03_source_test_anomaly_0115_vel_175.wav
slider/test/section_03_0116.wav,vel,100,slider/test/section_03_source_test_normal_0116_vel_100.wav
slider/test/section_03_0117.wav,vel,50,slider/test/section_03_target_test_normal_0117_vel_50.wav
slider/test/section_03_0118.wav,vel,250,slider/test/section_03_source_test_normal_0118_vel_250.wav
slider/test/section_03_0119.wav,vel,400,slider/test/section_03_source_test_anomaly_0119_vel_400.wav
slider/test/section_03_0120.wav,vel,140,slider/test/section_03_target_test_normal_0120_vel_140.wav
slider/test/section_03_0121.wav,vel,360,slider/test/section_03_target_test_anomaly_0121_vel_360.wav
slider/test/section_03_0122.wav,vel,100,slider/test/section_03_source_test_normal_0122_vel_100.wav
slider/test/section_03_0123.wav,vel,25,slider/test/section_03_target_test_normal_0123_vel_25.wav
slider/test/section_03_0124.wav,vel,290,slider/test/section_03_target_test_anomaly_0124_vel_290.wav
slider/test/section_03_0125.wav,vel,140,slider/test/section_03_target_test_normal_0125_vel_140.wav
slider/test/section_03_0126.wav,vel,175,slider/test/section_03_source_test_anomaly_0126_vel_175.wav
slider/test/section_03_0127.wav,vel,290,slider/test/section_03_target_test_normal_0127_vel_290.wav
slider/test/section_03_0128.wav,vel,325,slider/test/section_03_source_test_anomaly_0128_vel_325.wav
slider/test/section_03_0129.wav,vel,250,slider/test/section_03_source_test_anomaly_0129_vel_250.wav
slider/test/section_03_0130.wav,vel,210,slider/test/section_03_target_test_normal_0130_vel_210.wav
slider/test/section_03_0131.wav,vel,490,slider/test/section_03_target_test_normal_0131_vel_490.wav
slider/test/section_03_0132.wav,vel,400,slider/test/section_03_source_test_anomaly_0132_vel_400.wav
slider/test/section_03_0133.wav,vel,100,slider/test/section_03_source_test_anomaly_0133_vel_100.wav
slider/test/section_03_0134.wav,vel,175,slider/test/section_03_source_test_normal_0134_vel_175.wav
slider/test/section_03_0135.wav,vel,140,slider/test/section_03_target_test_anomaly_0135_vel_140.wav
slider/test/section_03_0136.wav,vel,400,slider/test/section_03_source_test_anomaly_0136_vel_400.wav
slider/test/section_03_0137.wav,vel,440,slider/test/section_03_target_test_normal_0137_vel_440.wav
slider/test/section_03_0138.wav,vel,400,slider/test/section_03_source_test_normal_0138_vel_400.wav
slider/test/section_03_0139.wav,vel,360,slider/test/section_03_target_test_normal_0139_vel_360.wav
slider/test/section_03_0140.wav,vel,25,slider/test/section_03_target_test_anomaly_0140_vel_25.wav
slider/test/section_03_0141.wav,vel,50,slider/test/section_03_target_test_normal_0141_vel_50.wav
slider/test/section_03_0142.wav,vel,490,slider/test/section_03_target_test_normal_0142_vel_490.wav
slider/test/section_03_0143.wav,vel,100,slider/test/section_03_source_test_normal_0143_vel_100.wav
slider/test/section_03_0144.wav,vel,140,slider/test/section_03_target_test_normal_0144_vel_140.wav
slider/test/section_03_0145.wav,vel,50,slider/test/section_03_target_test_anomaly_0145_vel_50.wav
slider/test/section_03_0146.wav,vel,210,slider/test/section_03_target_test_anomaly_0146_vel_210.wav
slider/test/section_03_0147.wav,vel,325,slider/test/section_03_source_test_normal_0147_vel_325.wav
slider/test/section_03_0148.wav,vel,250,slider/test/section_03_source_test_anomaly_0148_vel_250.wav
slider/test/section_03_0149.wav,vel,140,slider/test/section_03_target_test_normal_0149_vel_140.wav
slider/test/section_03_0150.wav,vel,175,slider/test/section_03_source_test_normal_0150_vel_175.wav
slider/test/section_03_0151.wav,vel,290,slider/test/section_03_target_test_normal_0151_vel_290.wav
slider/test/section_03_0152.wav,vel,210,slider/test/section_03_target_test_anomaly_0152_vel_210.wav
slider/test/section_03_0153.wav,vel,210,slider/test/section_03_target_test_normal_0153_vel_210.wav
slider/test/section_03_0154.wav,vel,440,slider/test/section_03_target_test_normal_0154_vel_440.wav
slider/test/section_03_0155.wav,vel,210,slider/test/section_03_target_test_normal_0155_vel_210.wav
slider/test/section_03_0156.wav,vel,250,slider/test/section_03_source_test_normal_0156_vel_250.wav
slider/test/section_03_0157.wav,vel,325,slider/test/section_03_source_test_normal_0157_vel_325.wav
slider/test/section_03_0158.wav,vel,325,slider/test/section_03_source_test_normal_0158_vel_325.wav
slider/test/section_03_0159.wav,vel,490,slider/test/section_03_target_test_normal_0159_vel_490.wav
slider/test/section_03_0160.wav,vel,250,slider/test/section_03_source_test_normal_0160_vel_250.wav
slider/test/section_03_0161.wav,vel,290,slider/test/section_03_target_test_normal_0161_vel_290.wav
slider/test/section_03_0162.wav,vel,100,slider/test/section_03_source_test_anomaly_0162_vel_100.wav
slider/test/section_03_0163.wav,vel,440,slider/test/section_03_target_test_normal_0163_vel_440.wav
slider/test/section_03_0164.wav,vel,210,slider/test/section_03_target_test_anomaly_0164_vel_210.wav
slider/test/section_03_0165.wav,vel,100,slider/test/section_03_source_test_normal_0165_vel_100.wav
slider/test/section_03_0166.wav,vel,100,slider/test/section_03_source_test_normal_0166_vel_100.wav
slider/test/section_03_0167.wav,vel,325,slider/test/section_03_source_test_anomaly_0167_vel_325.wav
slider/test/section_03_0168.wav,vel,100,slider/test/section_03_source_test_normal_0168_vel_100.wav
slider/test/section_03_0169.wav,vel,25,slider/test/section_03_target_test_anomaly_0169_vel_25.wav
slider/test/section_03_0170.wav,vel,360,slider/test/section_03_target_test_anomaly_0170_vel_360.wav
slider/test/section_03_0171.wav,vel,25,slider/test/section_03_target_test_anomaly_0171_vel_25.wav
slider/test/section_03_0172.wav,vel,325,slider/test/section_03_source_test_normal_0172_vel_325.wav
slider/test/section_03_0173.wav,vel,490,slider/test/section_03_target_test_anomaly_0173_vel_490.wav
slider/test/section_03_0174.wav,vel,175,slider/test/section_03_source_test_normal_0174_vel_175.wav
slider/test/section_03_0175.wav,vel,440,slider/test/section_03_target_test_anomaly_0175_vel_440.wav
slider/test/section_03_0176.wav,vel,490,slider/test/section_03_target_test_anomaly_0176_vel_490.wav
slider/test/section_03_0177.wav,vel,325,slider/test/section_03_source_test_anomaly_0177_vel_325.wav
slider/test/section_03_0178.wav,vel,175,slider/test/section_03_source_test_anomaly_0178_vel_175.wav
slider/test/section_03_0179.wav,vel,440,slider/test/section_03_target_test_anomaly_0179_vel_440.wav
slider/test/section_03_0180.wav,vel,440,slider/test/section_03_target_test_anomaly_0180_vel_440.wav
slider/test/section_03_0181.wav,vel,400,slider/test/section_03_source_test_normal_0181_vel_400.wav
slider/test/section_03_0182.wav,vel,325,slider/test/section_03_source_test_anomaly_0182_vel_325.wav
slider/test/section_03_0183.wav,vel,490,slider/test/section_03_target_test_anomaly_0183_vel_490.wav
slider/test/section_03_0184.wav,vel,490,slider/test/section_03_target_test_normal_0184_vel_490.wav
slider/test/section_03_0185.wav,vel,100,slider/test/section_03_source_test_anomaly_0185_vel_100.wav
slider/test/section_03_0186.wav,vel,360,slider/test/section_03_target_test_normal_0186_vel_360.wav
slider/test/section_03_0187.wav,vel,175,slider/test/section_03_source_test_normal_0187_vel_175.wav
slider/test/section_03_0188.wav,vel,140,slider/test/section_03_target_test_anomaly_0188_vel_140.wav
slider/test/section_03_0189.wav,vel,290,slider/test/section_03_target_test_anomaly_0189_vel_290.wav
slider/test/section_03_0190.wav,vel,490,slider/test/section_03_target_test_anomaly_0190_vel_490.wav
slider/test/section_03_0191.wav,vel,140,slider/test/section_03_target_test_normal_0191_vel_140.wav
slider/test/section_03_0192.wav,vel,325,slider/test/section_03_source_test_normal_0192_vel_325.wav
slider/test/section_03_0193.wav,vel,325,slider/test/section_03_source_test_anomaly_0193_vel_325.wav
slider/test/section_03_0194.wav,vel,100,slider/test/section_03_source_test_normal_0194_vel_100.wav
slider/test/section_03_0195.wav,vel,400,slider/test/section_03_source_test_anomaly_0195_vel_400.wav
slider/test/section_03_0196.wav,vel,210,slider/test/section_03_target_test_normal_0196_vel_210.wav
slider/test/section_03_0197.wav,vel,290,slider/test/section_03_target_test_normal_0197_vel_290.wav
slider/test/section_03_0198.wav,vel,360,slider/test/section_03_target_test_normal_0198_vel_360.wav
slider/test/section_03_0199.wav,vel,250,slider/test/section_03_source_test_anomaly_0199_vel_250.wav
