file_name,d1p,d1v,file_name_with_full_attributes
gearbox/test/section_03_0000.wav,volt,3.0,gearbox/test/section_03_source_test_anomaly_0000_volt_3.0.wav
gearbox/test/section_03_0001.wav,volt,1.7,gearbox/test/section_03_target_test_normal_0001_volt_1.7.wav
gearbox/test/section_03_0002.wav,volt,0.5,gearbox/test/section_03_target_test_anomaly_0002_volt_0.5.wav
gearbox/test/section_03_0003.wav,volt,1.5,gearbox/test/section_03_source_test_anomaly_0003_volt_1.5.wav
gearbox/test/section_03_0004.wav,volt,1.0,gearbox/test/section_03_source_test_normal_0004_volt_1.0.wav
gearbox/test/section_03_0005.wav,volt,3.2,gearbox/test/section_03_target_test_anomaly_0005_volt_3.2.wav
gearbox/test/section_03_0006.wav,volt,2.7,gearbox/test/section_03_target_test_normal_0006_volt_2.7.wav
gearbox/test/section_03_0007.wav,volt,1.7,gearbox/test/section_03_target_test_anomaly_0007_volt_1.7.wav
gearbox/test/section_03_0008.wav,volt,0.5,gearbox/test/section_03_target_test_normal_0008_volt_0.5.wav
gearbox/test/section_03_0009.wav,volt,1.2,gearbox/test/section_03_target_test_normal_0009_volt_1.2.wav
gearbox/test/section_03_0010.wav,volt,3.7,gearbox/test/section_03_target_test_anomaly_0010_volt_3.7.wav
gearbox/test/section_03_0011.wav,volt,3.2,gearbox/test/section_03_target_test_normal_0011_volt_3.2.wav
gearbox/test/section_03_0012.wav,volt,3.7,gearbox/test/section_03_target_test_normal_0012_volt_3.7.wav
gearbox/test/section_03_0013.wav,volt,3.0,gearbox/test/section_03_source_test_normal_0013_volt_3.0.wav
gearbox/test/section_03_0014.wav,volt,3.0,gearbox/test/section_03_source_test_normal_0014_volt_3.0.wav
gearbox/test/section_03_0015.wav,volt,2.0,gearbox/test/section_03_source_test_anomaly_0015_volt_2.0.wav
gearbox/test/section_03_0016.wav,volt,2.5,gearbox/test/section_03_source_test_normal_0016_volt_2.5.wav
gearbox/test/section_03_0017.wav,volt,1.5,gearbox/test/section_03_source_test_anomaly_0017_volt_1.5.wav
gearbox/test/section_03_0018.wav,volt,0.7,gearbox/test/section_03_target_test_normal_0018_volt_0.7.wav
gearbox/test/section_03_0019.wav,volt,3.7,gearbox/test/section_03_target_test_normal_0019_volt_3.7.wav
gearbox/test/section_03_0020.wav,volt,2.0,gearbox/test/section_03_source_test_anomaly_0020_volt_2.0.wav
gearbox/test/section_03_0021.wav,volt,3.2,gearbox/test/section_03_target_test_normal_0021_volt_3.2.wav
gearbox/test/section_03_0022.wav,volt,1.2,gearbox/test/section_03_target_test_anomaly_0022_volt_1.2.wav
gearbox/test/section_03_0023.wav,volt,0.5,gearbox/test/section_03_target_test_anomaly_0023_volt_0.5.wav
gearbox/test/section_03_0024.wav,volt,2.2,gearbox/test/section_03_target_test_anomaly_0024_volt_2.2.wav
gearbox/test/section_03_0025.wav,volt,0.7,gearbox/test/section_03_target_test_anomaly_0025_volt_0.7.wav
gearbox/test/section_03_0026.wav,volt,1.7,gearbox/test/section_03_target_test_normal_0026_volt_1.7.wav
gearbox/test/section_03_0027.wav,volt,1.0,gearbox/test/section_03_source_test_normal_0027_volt_1.0.wav
gearbox/test/section_03_0028.wav,volt,0.7,gearbox/test/section_03_target_test_anomaly_0028_volt_0.7.wav
gearbox/test/section_03_0029.wav,volt,1.7,gearbox/test/section_03_target_test_normal_0029_volt_1.7.wav
gearbox/test/section_03_0030.wav,volt,2.5,gearbox/test/section_03_source_test_normal_0030_volt_2.5.wav
gearbox/test/section_03_0031.wav,volt,2.2,gearbox/test/section_03_target_test_normal_0031_volt_2.2.wav
gearbox/test/section_03_0032.wav,volt,2.2,gearbox/test/section_03_target_test_normal_0032_volt_2.2.wav
gearbox/test/section_03_0033.wav,volt,2.5,gearbox/test/section_03_source_test_normal_0033_volt_2.5.wav
gearbox/test/section_03_0034.wav,volt,1.5,gearbox/test/section_03_source_test_normal_0034_volt_1.5.wav
gearbox/test/section_03_0035.wav,volt,2.5,gearbox/test/section_03_source_test_anomaly_0035_volt_2.5.wav
gearbox/test/section_03_0036.wav,volt,1.5,gearbox/test/section_03_source_test_normal_0036_volt_1.5.wav
gearbox/test/section_03_0037.wav,volt,1.5,gearbox/test/section_03_source_test_normal_0037_volt_1.5.wav
gearbox/test/section_03_0038.wav,volt,3.7,gearbox/test/section_03_target_test_anomaly_0038_volt_3.7.wav
gearbox/test/section_03_0039.wav,volt,0.5,gearbox/test/section_03_target_test_anomaly_0039_volt_0.5.wav
gearbox/test/section_03_0040.wav,volt,2.5,gearbox/test/section_03_source_test_normal_0040_volt_2.5.wav
gearbox/test/section_03_0041.wav,volt,2.2,gearbox/test/section_03_target_test_anomaly_0041_volt_2.2.wav
gearbox/test/section_03_0042.wav,volt,3.2,gearbox/test/section_03_target_test_normal_0042_volt_3.2.wav
gearbox/test/section_03_0043.wav,volt,3.7,gearbox/test/section_03_target_test_normal_0043_volt_3.7.wav
gearbox/test/section_03_0044.wav,volt,2.0,gearbox/test/section_03_source_test_normal_0044_volt_2.0.wav
